Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,Unnamed: 17,eFG%,TOV%,ORB%,FT/FGA,Unnamed: 22,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Unnamed: 27,Arena,Attend.,Attend./G,Year,G,MP,FG%,Dist.,Unnamed: 6,2P,0-3,3-10,10-16,16-3P,3P,Unnamed: 13,2P.1,0-3.1,3-10.1,10-16.1,16-3P.1,3P.1,Unnamed: 20,2P.2,3P.2,Unnamed: 23,%FGA,Md.,Unnamed: 26,%FGA.1,Md..1,Unnamed: 29,%3PA,3P%,Unnamed: 32,Att.,Md..2
13.0,Los Angeles Lakers*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,66.0,16065.0,0.437,13.0,,0.777,0.26,0.167,0.116,0.234,0.223,,0.463,0.633,0.358,0.39,0.384,0.348,,0.52,0.858,,0.046,236.0,,0.204,702.0,,0.24,0.363,,,
14.0,Memphis Grizzlies*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,66.0,15940.0,0.444,12.5,,0.764,0.305,0.161,0.103,0.196,0.236,,0.474,0.624,0.374,0.408,0.359,0.345,,0.493,0.856,,0.053,242.0,,0.235,698.0,,0.275,0.402,,,
15.0,Miami Heat*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,66.0,16040.0,0.434,12.9,,0.75,0.289,0.146,0.12,0.195,0.25,,0.457,0.582,0.372,0.385,0.381,0.363,,0.492,0.854,,0.05,228.0,,0.222,610.0,,0.237,0.404,,,
16.0,Milwaukee Bucks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,66.0,15865.0,0.449,12.1,,0.771,0.31,0.153,0.123,0.186,0.229,,0.478,0.604,0.391,0.393,0.396,0.351,,0.526,0.856,,0.05,250.0,,0.236,719.0,,0.295,0.383,,,
17.0,Minnesota Timberwolves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,66.0,15940.0,0.455,12.6,,0.789,0.288,0.164,0.11,0.227,0.211,,0.486,0.643,0.397,0.397,0.393,0.34,,0.501,0.83,,0.051,251.0,,0.222,751.0,,0.244,0.323,,,
18.0,New Jersey Nets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,66.0,15890.0,0.472,12.4,,0.783,0.313,0.148,0.105,0.216,0.217,,0.5,0.643,0.441,0.384,0.389,0.374,,0.57,0.835,,0.062,296.0,,0.248,782.0,,0.291,0.403,,,
19.0,New Orleans Hornets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,66.0,15940.0,0.444,12.8,,0.741,0.287,0.171,0.101,0.183,0.259,,0.489,0.658,0.397,0.377,0.369,0.317,,0.533,0.887,,0.058,263.0,,0.225,708.0,,0.291,0.321,,,
20.0,New York Knicks*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,66.0,15940.0,0.442,12.7,,0.764,0.289,0.166,0.101,0.207,0.236,,0.468,0.635,0.341,0.38,0.38,0.359,,0.483,0.775,,0.047,233.0,,0.235,708.0,,0.25,0.413,,,
21.0,Oklahoma City Thunder*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,66.0,15990.0,0.427,12.0,,0.781,0.297,0.187,0.115,0.182,0.219,,0.451,0.614,0.328,0.352,0.375,0.342,,0.488,0.817,,0.05,237.0,,0.235,750.0,,0.295,0.366,,,
22.0,Orlando Magic*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,66.0,15965.0,0.449,13.1,,0.775,0.25,0.169,0.128,0.228,0.225,,0.478,0.639,0.396,0.401,0.406,0.347,,0.514,0.831,,0.039,185.0,,0.2,636.0,,0.246,0.386,,,
23.0,Philadelphia 76ers*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,66.0,15915.0,0.427,12.7,,0.798,0.243,0.19,0.134,0.231,0.202,,0.45,0.62,0.361,0.382,0.384,0.334,,0.52,0.846,,0.035,165.0,,0.197,606.0,,0.227,0.374,,,
24.0,Phoenix Suns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,66.0,15840.0,0.455,12.5,,0.795,0.25,0.209,0.113,0.223,0.205,,0.481,0.672,0.389,0.428,0.38,0.352,,0.514,0.837,,0.047,246.0,,0.195,668.0,,0.275,0.424,,,
25.0,Portland Trail Blazers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,66.0,15965.0,0.463,12.5,,0.772,0.298,0.16,0.099,0.215,0.228,,0.492,0.649,0.378,0.396,0.405,0.363,,0.499,0.853,,0.061,294.0,,0.23,734.0,,0.272,0.39,,,
26.0,Sacramento Kings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,66.0,15915.0,0.476,12.3,,0.78,0.281,0.199,0.104,0.197,0.22,,0.51,0.7,0.409,0.399,0.398,0.355,,0.534,0.866,,0.053,279.0,,0.23,854.0,,0.278,0.382,,,
27.0,San Antonio Spurs*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,66.0,15940.0,0.452,12.6,,0.79,0.259,0.178,0.135,0.219,0.21,,0.478,0.631,0.394,0.393,0.418,0.353,,0.459,0.794,,0.04,206.0,,0.215,681.0,,0.252,0.357,,,
28.0,Toronto Raptors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,66.0,15965.0,0.435,12.6,,0.761,0.295,0.163,0.099,0.204,0.239,,0.469,0.607,0.366,0.391,0.391,0.328,,0.538,0.848,,0.056,249.0,,0.221,633.0,,0.256,0.345,,,
29.0,Utah Jazz*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,66.0,16165.0,0.453,12.5,,0.763,0.269,0.209,0.092,0.193,0.237,,0.488,0.663,0.366,0.425,0.403,0.34,,0.507,0.825,,0.048,231.0,,0.221,725.0,,0.259,0.371,,,
30.0,Washington Wizards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,66.0,15865.0,0.453,12.5,,0.773,0.29,0.169,0.105,0.209,0.227,,0.483,0.662,0.313,0.402,0.411,0.35,,0.527,0.864,,0.048,246.0,,0.233,745.0,,0.287,0.364,,,
,League Average,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,66.0,15968.0,0.448,12.6,,0.774,0.287,0.169,0.11,0.208,0.226,,0.477,0.634,0.378,0.388,0.388,0.349,,0.518,0.843,,0.05,244.0,,0.226,711.0,,0.261,0.376,,,
1.0,Atlanta Hawks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,82.0,19905.0,0.44,11.5,,0.8,0.312,0.161,0.141,0.187,0.2,,0.461,0.575,0.386,0.353,0.416,0.358,,0.553,0.886,,0.048,294.0,,0.24,840.0,,0.261,0.396,,,
2.0,Boston Celtics*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,82.0,19705.0,0.437,13.0,,0.768,0.276,0.129,0.126,0.238,0.232,,0.459,0.605,0.357,0.391,0.382,0.362,,0.593,0.892,,0.048,300.0,,0.213,737.0,,0.313,0.4,,,
3.0,Chicago Bulls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,82.0,19830.0,0.436,12.0,,0.813,0.313,0.117,0.148,0.235,0.187,,0.454,0.561,0.376,0.385,0.395,0.355,,0.612,0.897,,0.046,279.0,,0.24,795.0,,0.255,0.375,,,
4.0,Cleveland Cavaliers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,82.0,19855.0,0.437,11.5,,0.828,0.304,0.163,0.164,0.197,0.172,,0.451,0.575,0.33,0.392,0.408,0.371,,0.568,0.81,,0.047,293.0,,0.235,795.0,,0.293,0.391,,,
5.0,Dallas Mavericks*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,82.0,19805.0,0.459,11.9,,0.784,0.323,0.133,0.117,0.211,0.216,,0.486,0.631,0.401,0.361,0.385,0.363,,0.564,0.884,,0.053,337.0,,0.25,952.0,,0.287,0.382,,,
6.0,Denver Nuggets*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,82.0,19730.0,0.453,11.0,,0.841,0.332,0.158,0.116,0.236,0.159,,0.471,0.586,0.404,0.405,0.388,0.356,,0.611,0.84,,0.059,364.0,,0.243,848.0,,0.278,0.323,,,
7.0,Detroit Pistons*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,82.0,19780.0,0.413,12.0,,0.815,0.305,0.123,0.147,0.24,0.185,,0.438,0.544,0.387,0.377,0.367,0.302,,0.554,0.843,,0.041,220.0,,0.238,741.0,,0.26,0.349,,,
8.0,Golden State Warriors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,82.0,19855.0,0.445,12.0,,0.833,0.252,0.198,0.134,0.249,0.167,,0.459,0.641,0.363,0.366,0.399,0.374,,0.56,0.829,,0.039,237.0,,0.197,769.0,,0.254,0.363,,,
9.0,Houston Rockets*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,82.0,19930.0,0.412,12.9,,0.808,0.256,0.135,0.152,0.266,0.192,,0.421,0.543,0.393,0.365,0.349,0.372,,0.586,0.904,,0.035,200.0,,0.199,620.0,,0.264,0.398,,,
10.0,Indiana Pacers*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,82.0,19805.0,0.432,11.9,,0.836,0.285,0.158,0.158,0.235,0.164,,0.453,0.597,0.375,0.373,0.385,0.324,,0.586,0.842,,0.044,240.0,,0.216,701.0,,0.259,0.338,,,
11.0,Los Angeles Clippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,82.0,19805.0,0.46,11.8,,0.812,0.312,0.135,0.149,0.217,0.188,,0.483,0.611,0.402,0.41,0.399,0.36,,0.563,0.876,,0.051,317.0,,0.236,863.0,,0.241,0.393,,,
12.0,Los Angeles Lakers*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,82.0,19855.0,0.44,12.5,,0.812,0.278,0.13,0.156,0.248,0.188,,0.464,0.625,0.394,0.362,0.383,0.337,,0.553,0.774,,0.048,312.0,,0.209,770.0,,0.214,0.375,,,
13.0,Memphis Grizzlies*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,82.0,19880.0,0.436,10.9,,0.833,0.356,0.144,0.125,0.208,0.167,,0.456,0.572,0.353,0.367,0.383,0.338,,0.554,0.799,,0.055,313.0,,0.273,904.0,,0.21,0.38,,,
14.0,Miami Heat*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,82.0,19755.0,0.428,12.7,,0.798,0.259,0.151,0.139,0.249,0.202,,0.45,0.594,0.391,0.375,0.378,0.343,,0.528,0.812,,0.038,222.0,,0.194,643.0,,0.223,0.407,,,
15.0,Milwaukee Bucks*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,82.0,19780.0,0.452,11.7,,0.807,0.315,0.135,0.161,0.196,0.193,,0.475,0.589,0.423,0.393,0.396,0.352,,0.573,0.862,,0.05,305.0,,0.242,861.0,,0.265,0.405,,,
16.0,Minnesota Timberwolves*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,82.0,19755.0,0.414,12.1,,0.822,0.284,0.139,0.146,0.253,0.178,,0.431,0.572,0.359,0.358,0.354,0.334,,0.578,0.871,,0.04,236.0,,0.217,725.0,,0.236,0.38,,,
17.0,New Jersey Nets*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,82.0,19705.0,0.427,12.4,,0.811,0.289,0.122,0.134,0.266,0.189,,0.445,0.568,0.37,0.378,0.381,0.35,,0.564,0.823,,0.04,233.0,,0.222,724.0,,0.241,0.354,,,
18.0,New Orleans Hornets*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,82.0,19830.0,0.441,12.0,,0.798,0.315,0.127,0.132,0.224,0.202,,0.467,0.58,0.4,0.391,0.39,0.341,,0.585,0.872,,0.048,288.0,,0.242,798.0,,0.295,0.367,,,
19.0,New York Knicks*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,82.0,19880.0,0.429,12.1,,0.811,0.284,0.147,0.149,0.23,0.189,,0.45,0.555,0.396,0.374,0.405,0.338,,0.555,0.867,,0.042,256.0,,0.22,691.0,,0.271,0.393,,,
20.0,Orlando Magic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,82.0,19830.0,0.466,11.6,,0.809,0.325,0.13,0.142,0.211,0.191,,0.487,0.639,0.413,0.349,0.391,0.377,,0.586,0.886,,0.062,396.0,,0.233,927.0,,0.279,0.388,,,
21.0,Philadelphia 76ers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,82.0,19855.0,0.432,12.3,,0.791,0.3,0.132,0.146,0.214,0.209,,0.458,0.592,0.393,0.366,0.373,0.333,,0.595,0.842,,0.046,273.0,,0.229,759.0,,0.25,0.386,,,
22.0,Phoenix Suns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,82.0,19730.0,0.446,12.2,,0.794,0.312,0.117,0.139,0.226,0.206,,0.471,0.619,0.391,0.357,0.379,0.349,,0.536,0.879,,0.054,328.0,,0.238,888.0,,0.292,0.377,,,
23.0,Portland Trail Blazers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,82.0,19980.0,0.45,11.7,,0.814,0.319,0.139,0.112,0.243,0.186,,0.475,0.569,0.398,0.422,0.418,0.341,,0.609,0.878,,0.055,313.0,,0.238,783.0,,0.293,0.377,,,
24.0,Sacramento Kings*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,82.0,19780.0,0.454,12.0,,0.826,0.264,0.181,0.138,0.243,0.174,,0.478,0.641,0.436,0.39,0.382,0.339,,0.509,0.861,,0.044,281.0,,0.198,802.0,,0.271,0.38,,,
25.0,San Antonio Spurs*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,82.0,19755.0,0.409,11.3,,0.851,0.27,0.216,0.169,0.196,0.149,,0.423,0.568,0.344,0.359,0.367,0.327,,0.507,0.814,,0.038,206.0,,0.23,737.0,,0.228,0.401,,,
26.0,Seattle SuperSonics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,82.0,19805.0,0.45,12.2,,0.789,0.29,0.157,0.118,0.224,0.211,,0.477,0.641,0.343,0.386,0.406,0.349,,0.522,0.874,,0.047,282.0,,0.215,844.0,,0.261,0.368,,,
27.0,Toronto Raptors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,82.0,19980.0,0.428,11.0,,0.86,0.319,0.162,0.16,0.219,0.14,,0.447,0.554,0.403,0.36,0.388,0.307,,0.527,0.832,,0.045,249.0,,0.226,689.0,,0.226,0.393,,,
28.0,Utah Jazz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,82.0,19780.0,0.432,12.5,,0.794,0.277,0.154,0.12,0.243,0.206,,0.455,0.563,0.387,0.377,0.415,0.343,,0.546,0.887,,0.043,234.0,,0.21,604.0,,0.216,0.368,,,
29.0,Washington Wizards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,82.0,19830.0,0.454,12.2,,0.816,0.281,0.158,0.14,0.238,0.184,,0.479,0.659,0.331,0.416,0.403,0.342,,0.607,0.861,,0.05,323.0,,0.217,877.0,,0.281,0.351,,,
,League Average,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,82.0,19820.0,0.439,12.0,,0.813,0.297,0.147,0.141,0.229,0.187,,0.46,0.592,0.382,0.377,0.388,0.347,,0.565,0.857,,0.047,280.0,,0.226,782.0,,0.261,0.378,,,
1.0,Atlanta Hawks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,82.0,19705.0,0.469,13.7,,0.646,0.271,0.127,0.116,0.132,0.354,,0.52,0.648,0.43,0.438,0.416,0.377,,0.548,0.872,,0.051,318.0,,0.259,1024.0,,0.216,0.381,,,
2.0,Boston Celtics*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,82.0,19805.0,0.44,13.1,,0.674,0.286,0.162,0.103,0.124,0.326,,0.488,0.651,0.365,0.361,0.379,0.339,,0.485,0.818,,0.046,294.0,,0.286,1094.0,,0.181,0.417,,,
3.0,Brooklyn Nets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,82.0,19855.0,0.466,12.6,,0.726,0.26,0.185,0.135,0.146,0.274,,0.503,0.632,0.43,0.432,0.43,0.369,,0.45,0.78,,0.043,275.0,,0.277,1080.0,,0.186,0.401,,,
4.0,Chicago Bulls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,82.0,19855.0,0.472,13.7,,0.624,0.292,0.122,0.09,0.119,0.376,,0.534,0.681,0.394,0.425,0.401,0.37,,0.535,0.864,,0.051,330.0,,0.264,1110.0,,0.213,0.393,,,
5.0,Charlotte Hornets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,82.0,19780.0,0.468,13.7,,0.657,0.262,0.144,0.116,0.134,0.343,,0.516,0.683,0.395,0.436,0.393,0.375,,0.507,0.853,,0.049,314.0,,0.258,1064.0,,0.194,0.418,,,
6.0,Cleveland Cavaliers*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,82.0,19730.0,0.474,13.4,,0.641,0.299,0.132,0.104,0.107,0.359,,0.533,0.672,0.399,0.429,0.409,0.368,,0.537,0.832,,0.055,362.0,,0.276,1148.0,,0.213,0.446,,,
